Package,nUsing,ERROR,FAIL,NOTE,OK,WARN,has_problem,modeled_problem_probability
rje,0,0,0,12,0,0,FALSE,0.0578513797619318
rjmcmc,3,0,0,5,7,0,FALSE,0.0803891324736847
rjson,0,0,0,0,12,0,FALSE,0.0578513797619318
rjsonapi,4,0,0,5,7,0,FALSE,0.0895343702857667
rjstat,2,0,0,0,12,0,FALSE,0.0721040324815259
rkafka,3,0,0,0,11,1,FALSE,0.0803891324736847
rkafkajars,2,0,0,7,5,0,FALSE,0.0721040324815259
rknn,1,0,0,12,0,0,FALSE,0.0646128204107019
rkt,0,0,0,0,12,0,FALSE,0.0578513797619318
rkvo,1,0,0,2,10,0,FALSE,0.0646128204107019
rlang,0,1,0,0,11,0,TRUE,0.0578513797619318
rlas,6,0,0,5,7,0,FALSE,0.110675716060278
rld,3,0,0,0,12,0,FALSE,0.0803891324736847
rleafmap,3,0,0,1,11,0,FALSE,0.0803891324736847
rlecuyer,0,0,0,1,7,4,FALSE,0.0578513797619318
rlfsm,8,0,0,0,11,1,FALSE,0.136063049330599
rlist,4,0,0,0,12,0,FALSE,0.0895343702857667
rlm,0,0,0,4,8,0,FALSE,0.0578513797619318
rlmDataDriven,2,0,0,0,12,0,FALSE,0.0721040324815259
rlme,8,0,0,0,12,0,FALSE,0.136063049330599
rlo,1,0,0,0,11,0,FALSE,0.0646128204107019
rly,2,0,0,0,12,0,FALSE,0.0721040324815259
rma.exact,2,0,0,0,12,0,FALSE,0.0721040324815259
rmaf,0,0,0,12,0,0,FALSE,0.0578513797619318
rmake,4,0,0,0,12,0,FALSE,0.0895343702857667
rmapshaper,7,0,0,0,12,0,FALSE,0.122806306686478
rmapzen,14,0,0,5,7,0,FALSE,0.241961935065665
rmarkdown,9,1,0,6,5,0,TRUE,0.15050530328391
rmatio,1,0,0,0,12,0,FALSE,0.0646128204107019
rmcfs,6,0,0,1,11,0,FALSE,0.110675716060278
rmcorr,2,0,0,0,11,1,FALSE,0.0721040324815259
rmd,26,0,0,5,7,0,FALSE,0.5673146474453
rmdHelpers,2,0,0,0,12,0,FALSE,0.0721040324815259
rmda,4,0,0,0,12,0,FALSE,0.0895343702857667
rmdformats,5,0,0,0,12,0,FALSE,0.0996073011649021
rmdshower,1,0,0,0,12,0,FALSE,0.0646128204107019
rmeta,0,0,0,0,12,0,FALSE,0.0578513797619318
rmetalog,2,0,0,0,12,0,FALSE,0.0721040324815259
rmetasim,4,0,0,0,12,0,FALSE,0.0895343702857667
rmgarch,13,0,0,5,7,0,FALSE,0.221027051483318
rmi,1,0,0,0,11,1,FALSE,0.0646128204107019
rminer,16,1,0,0,11,0,TRUE,0.287721271529978
rmio,0,0,0,0,12,0,FALSE,0.0578513797619318
rmonad,5,0,0,0,12,0,FALSE,0.0996073011649021
rmpw,2,0,0,0,12,0,FALSE,0.0721040324815259
rms,12,5,0,0,7,0,TRUE,0.201422189292113
rms.gof,0,0,0,12,0,0,FALSE,0.0578513797619318
rmsfact,0,0,0,0,12,0,FALSE,0.0578513797619318
rmsfuns,6,0,0,9,3,0,FALSE,0.110675716060278
rmumps,1,0,0,12,0,0,FALSE,0.0646128204107019
rmutil,0,0,0,0,12,0,FALSE,0.0578513797619318
rmweather,11,0,0,0,12,0,FALSE,0.183147410567722
rmytarget,5,1,0,0,10,0,TRUE,0.0996073011649021
rnaseqWrapper,3,0,0,12,0,0,FALSE,0.0803891324736847
rnaturalearth,2,0,0,11,1,0,FALSE,0.0721040324815259
rnaturalearthdata,1,0,0,5,7,0,FALSE,0.0646128204107019
rncl,2,0,0,3,7,2,FALSE,0.0721040324815259
rneos,2,0,0,9,3,0,FALSE,0.0721040324815259
rnetcarto,0,0,0,2,10,0,FALSE,0.0578513797619318
rngSetSeed,0,0,0,2,10,0,FALSE,0.0578513797619318
rngWELL,0,0,0,0,12,0,FALSE,0.0578513797619318
rngtools,3,5,0,0,7,0,TRUE,0.0803891324736847
rngwell19937,0,0,0,12,0,0,FALSE,0.0578513797619318
rnn,2,7,0,0,5,0,TRUE,0.0721040324815259
rnoaa,15,0,0,0,11,1,FALSE,0.264207155555033
rnpn,4,0,0,0,12,0,FALSE,0.0895343702857667
rnr,2,0,0,0,12,0,FALSE,0.0721040324815259
rnrfa,10,0,0,0,12,0,FALSE,0.166185636270792
roadoi,9,0,0,0,12,0,FALSE,0.15050530328391
roahd,4,0,0,1,11,0,FALSE,0.0895343702857667
robCompositions,18,0,0,5,7,0,FALSE,0.338272730846271
robFitConGraph,3,0,0,5,7,0,FALSE,0.0803891324736847
robcbi,1,0,0,0,12,0,FALSE,0.0646128204107019
robcor,0,0,0,12,0,0,FALSE,0.0578513797619318
robeth,0,0,0,0,12,0,FALSE,0.0578513797619318
robets,2,0,0,0,12,0,FALSE,0.0721040324815259
robfilter,3,0,0,0,7,5,FALSE,0.0803891324736847
robis,5,0,0,0,12,0,FALSE,0.0996073011649021
robmed,5,0,0,0,12,0,FALSE,0.0996073011649021
robmixglm,8,0,0,0,12,0,FALSE,0.136063049330599
robotstxt,6,0,0,5,7,0,FALSE,0.110675716060278
robreg3S,3,0,0,0,12,0,FALSE,0.0803891324736847
robumeta,0,0,0,5,7,0,FALSE,0.0578513797619318
robust,5,1,0,0,11,0,TRUE,0.0996073011649021
robustBLME,7,0,0,0,12,0,FALSE,0.122806306686478
robustDA,3,0,0,0,12,0,FALSE,0.0803891324736847
robustETM,0,0,0,2,10,0,FALSE,0.0578513797619318
robustHD,4,0,0,2,10,0,FALSE,0.0895343702857667
robustX,1,0,0,0,12,0,FALSE,0.0646128204107019
robustarima,2,0,0,0,12,0,FALSE,0.0721040324815259
robustbase,1,6,0,0,5,1,TRUE,0.0646128204107019
robustfa,1,0,0,12,0,0,FALSE,0.0646128204107019
robustgam,4,0,0,12,0,0,FALSE,0.0895343702857667
robustlmm,9,0,0,3,9,0,FALSE,0.15050530328391
robustloggamma,4,5,0,0,7,0,TRUE,0.0895343702857667
robustrank,1,0,0,0,12,0,FALSE,0.0646128204107019
robustrao,6,0,0,0,12,0,FALSE,0.110675716060278
robustreg,2,0,0,0,12,0,FALSE,0.0721040324815259
robustsae,5,0,0,0,12,0,FALSE,0.0996073011649021
robustvarComp,5,0,0,12,0,0,FALSE,0.0996073011649021
rocNIT,0,0,0,2,10,0,FALSE,0.0578513797619318
rocc,1,0,0,12,0,0,FALSE,0.0646128204107019
roccv,2,0,0,0,12,0,FALSE,0.0721040324815259
rockchalk,4,0,0,0,12,0,FALSE,0.0895343702857667
rococo,1,0,0,0,12,0,FALSE,0.0646128204107019
rocsvm.path,2,0,0,0,12,0,FALSE,0.0721040324815259
rodd,5,0,0,0,12,0,FALSE,0.0996073011649021
rodeo,2,0,0,0,11,1,FALSE,0.0721040324815259
rodham,5,0,0,5,7,0,FALSE,0.0996073011649021
roll,2,0,0,12,0,0,FALSE,0.0721040324815259
rollRegres,2,0,0,0,12,0,FALSE,0.0721040324815259
rollbar,1,0,0,0,12,0,FALSE,0.0646128204107019
rollmatch,2,0,0,0,12,0,FALSE,0.0721040324815259
rollply,3,0,0,2,9,1,FALSE,0.0803891324736847
roloc,1,0,0,0,12,0,FALSE,0.0646128204107019
rolocISCCNBS,2,0,0,7,5,0,FALSE,0.0721040324815259
rolr,1,0,0,0,12,0,FALSE,0.0646128204107019
rolypoly,8,0,0,5,7,0,FALSE,0.136063049330599
rootSolve,0,0,0,2,10,0,FALSE,0.0578513797619318
rootWishart,1,0,0,3,9,0,FALSE,0.0646128204107019
roots,3,0,0,0,11,1,FALSE,0.0803891324736847
rope,0,0,0,0,12,0,FALSE,0.0578513797619318
ropenaq,6,0,0,0,12,0,FALSE,0.110675716060278
ropendata,2,0,0,0,11,1,FALSE,0.0721040324815259
ropensecretsapi,2,0,0,0,12,0,FALSE,0.0721040324815259
roperators,0,0,0,0,12,0,FALSE,0.0578513797619318
ropercenter,10,0,0,0,12,0,FALSE,0.166185636270792
roprov,3,0,0,0,12,0,FALSE,0.0803891324736847
roptim,1,0,0,0,12,0,FALSE,0.0646128204107019
rorcid,7,0,0,0,12,0,FALSE,0.122806306686478
rorutadis,4,0,0,0,12,0,FALSE,0.0895343702857667
rosetta,10,2,0,4,6,0,TRUE,0.166185636270792
rosetteApi,2,0,0,0,12,0,FALSE,0.0721040324815259
rosm,9,0,0,1,11,0,FALSE,0.15050530328391
rospca,8,0,0,0,12,0,FALSE,0.136063049330599
rosqp,3,0,0,0,12,0,FALSE,0.0803891324736847
rosr,10,3,0,2,7,0,TRUE,0.166185636270792
rotationForest,1,0,0,0,12,0,FALSE,0.0646128204107019
rotations,4,0,0,6,5,1,FALSE,0.0895343702857667
rotl,6,0,0,0,12,0,FALSE,0.110675716060278
roughrf,3,0,0,12,0,0,FALSE,0.0803891324736847
roundhouse,2,0,0,0,11,1,FALSE,0.0721040324815259
routr,7,0,0,5,7,0,FALSE,0.122806306686478
rowr,0,0,0,3,9,0,FALSE,0.0578513797619318
roxygen2,11,0,0,0,12,0,FALSE,0.183147410567722
royston,2,0,0,12,0,0,FALSE,0.0721040324815259
rpact,0,0,0,0,12,0,FALSE,0.0578513797619318
rpanel,0,2,0,0,10,0,TRUE,0.0578513797619318
rpart,0,0,0,0,12,0,FALSE,0.0578513797619318
rpart,0,0,0,0,12,0,FALSE,0.0578513797619318
rpart.plot,1,0,0,0,12,0,FALSE,0.0646128204107019
rpart.utils,1,0,0,12,0,0,FALSE,0.0646128204107019
rpartScore,1,0,0,12,0,0,FALSE,0.0646128204107019
rpartitions,1,0,0,12,0,0,FALSE,0.0646128204107019
rpatrec,1,0,0,0,12,0,FALSE,0.0646128204107019
rpca,0,0,0,0,12,0,FALSE,0.0578513797619318
rpcdsearch,5,0,0,0,12,0,FALSE,0.0996073011649021
rpdo,2,0,0,0,12,0,FALSE,0.0721040324815259
rpf,1,0,0,3,9,0,FALSE,0.0646128204107019
rpg,4,3,0,3,6,0,TRUE,0.0895343702857667
rphast,0,0,0,6,2,4,FALSE,0.0578513797619318
rphylopic,5,0,0,0,12,0,FALSE,0.0996073011649021
rpicosat,0,0,0,0,11,1,FALSE,0.0578513797619318
rpinterest,3,0,0,0,12,0,FALSE,0.0803891324736847
rpivotTable,1,0,0,0,9,3,FALSE,0.0646128204107019
rplos,9,1,0,0,11,0,TRUE,0.15050530328391
rplotengine,1,0,0,0,12,0,FALSE,0.0646128204107019
rpms,1,0,0,6,6,0,FALSE,0.0646128204107019
rpnf,0,0,0,0,12,0,FALSE,0.0578513797619318
rportfolios,1,0,0,0,12,0,FALSE,0.0646128204107019
rpostgis,5,0,0,0,12,0,FALSE,0.0996073011649021
rpostgisLT,13,0,0,5,6,1,FALSE,0.221027051483318
rppo,4,0,0,0,12,0,FALSE,0.0895343702857667
rpql,6,0,0,0,12,0,FALSE,0.110675716060278
rprev,8,0,0,0,12,0,FALSE,0.136063049330599
rprime,4,0,0,12,0,0,FALSE,0.0895343702857667
rprintf,1,0,0,0,12,0,FALSE,0.0646128204107019
rprojroot,1,1,0,0,11,0,TRUE,0.0646128204107019
rpsftm,3,0,0,0,12,0,FALSE,0.0803891324736847
rpst,2,0,0,0,12,0,FALSE,0.0721040324815259
rpsychi,1,0,0,12,0,0,FALSE,0.0646128204107019
rptR,2,0,0,5,7,0,FALSE,0.0721040324815259
rpubchem,10,1,0,0,11,0,TRUE,0.166185636270792
rqPen,2,0,0,0,12,0,FALSE,0.0721040324815259
rqdatatable,3,0,0,0,12,0,FALSE,0.0803891324736847
rquery,1,0,0,0,12,0,FALSE,0.0646128204107019
rr,4,0,0,2,10,0,FALSE,0.0895343702857667
rr2,5,0,0,0,11,1,FALSE,0.0996073011649021
rrBLUP,0,0,0,0,12,0,FALSE,0.0578513797619318
rrBlupMethod6,0,0,0,12,0,0,FALSE,0.0578513797619318
rrcov,5,0,0,0,12,0,FALSE,0.0996073011649021
rrcov3way,3,0,0,0,12,0,FALSE,0.0803891324736847
rrcovHD,6,0,0,0,12,0,FALSE,0.110675716060278
rrcovNA,5,0,0,2,10,0,FALSE,0.0996073011649021
rrd,2,2,0,1,5,0,TRUE,0.0721040324815259
rrecsys,5,0,0,0,12,0,FALSE,0.0996073011649021
rredis,0,0,0,2,10,0,FALSE,0.0578513797619318
rredlist,2,0,0,0,12,0,FALSE,0.0721040324815259
rrefine,3,0,0,0,12,0,FALSE,0.0803891324736847
rreg,2,0,0,0,12,0,FALSE,0.0721040324815259
rrepast,9,0,0,0,12,0,FALSE,0.15050530328391
rres,2,0,0,0,12,0,FALSE,0.0721040324815259
rriskDistributions,4,0,0,0,12,0,FALSE,0.0895343702857667
rrlda,4,0,0,12,0,0,FALSE,0.0895343702857667
rroad,0,0,0,1,11,0,FALSE,0.0578513797619318
rrpack,5,0,0,0,10,2,FALSE,0.0996073011649021
rrr,7,0,0,5,6,1,FALSE,0.122806306686478
rrscale,4,0,0,3,7,0,FALSE,0.0895343702857667
rrtable,14,0,0,0,9,3,FALSE,0.241961935065665
rrum,2,0,0,0,12,0,FALSE,0.0721040324815259
rsMove,9,0,0,0,12,0,FALSE,0.15050530328391
rsae,0,0,0,12,0,0,FALSE,0.0578513797619318
rsample,6,0,0,0,12,0,FALSE,0.110675716060278
rsatscan,1,0,0,12,0,0,FALSE,0.0646128204107019
rscala,0,0,0,3,7,1,FALSE,0.0578513797619318
rscimark,1,0,0,2,10,0,FALSE,0.0646128204107019
rsconnect,6,0,0,0,12,0,FALSE,0.110675716060278
rscopus,4,0,0,0,12,0,FALSE,0.0895343702857667
rscorecard,6,0,0,5,7,0,FALSE,0.110675716060278
rsdepth,0,0,0,12,0,0,FALSE,0.0578513797619318
rsdmx,3,0,0,0,12,0,FALSE,0.0803891324736847
rsed,1,0,0,0,12,0,FALSE,0.0646128204107019
rseedcalc,0,0,0,0,12,0,FALSE,0.0578513797619318
rsem,2,0,0,12,0,0,FALSE,0.0721040324815259
rsgcc,10,2,0,10,0,0,TRUE,0.166185636270792
rsggm,4,1,0,0,11,0,TRUE,0.0895343702857667
rsimsum,4,1,0,1,10,0,TRUE,0.0895343702857667
rsinaica,5,0,0,5,7,0,FALSE,0.0996073011649021
rslp,4,1,0,0,11,0,TRUE,0.0895343702857667
rslurm,1,0,0,0,12,0,FALSE,0.0646128204107019
rsm,1,0,0,0,12,0,FALSE,0.0646128204107019
rsnps,7,0,0,0,12,0,FALSE,0.122806306686478
rsoi,1,0,0,0,12,0,FALSE,0.0646128204107019
rsolr,7,1,0,0,11,0,TRUE,0.122806306686478
rspa,2,0,0,0,12,0,FALSE,0.0721040324815259
rsparkling,2,0,0,0,12,0,FALSE,0.0721040324815259
rsppfp,6,0,0,0,12,0,FALSE,0.110675716060278
rsq,1,0,0,0,12,0,FALSE,0.0646128204107019
rstack,1,0,0,0,12,0,FALSE,0.0646128204107019
rstackdeque,0,0,0,0,12,0,FALSE,0.0578513797619318
rstan,7,0,0,7,5,0,FALSE,0.122806306686478
rstanarm,11,0,0,9,0,3,FALSE,0.183147410567722
rstantools,0,0,0,0,9,3,FALSE,0.0578513797619318
rstap,12,0,0,11,0,1,FALSE,0.201422189292113
rstatscn,2,0,0,0,12,0,FALSE,0.0721040324815259
rstiefel,0,0,0,0,12,0,FALSE,0.0578513797619318
rstpm2,5,4,0,3,5,0,TRUE,0.0996073011649021
rstream,0,0,0,0,8,4,FALSE,0.0578513797619318
rstudioapi,0,0,0,0,12,0,FALSE,0.0578513797619318
rsubgroup,2,0,0,0,12,0,FALSE,0.0721040324815259
rsunlight,6,0,0,5,7,0,FALSE,0.110675716060278
rsurface,2,1,0,0,11,0,TRUE,0.0721040324815259
rsurfer,2,0,0,2,10,0,FALSE,0.0721040324815259
rsvd,1,0,0,7,5,0,FALSE,0.0646128204107019
rsvg,0,0,0,5,6,0,FALSE,0.0578513797619318
rsyslog,0,0,0,0,9,0,FALSE,0.0578513797619318
rt.test,0,0,0,0,12,0,FALSE,0.0578513797619318
rt3,0,0,0,0,12,0,FALSE,0.0578513797619318
rtape,0,0,0,0,12,0,FALSE,0.0578513797619318
rtdists,4,0,0,0,12,0,FALSE,0.0895343702857667
rtematres,4,0,0,0,12,0,FALSE,0.0895343702857667
rtext,7,1,0,5,6,0,TRUE,0.122806306686478
rtf,2,0,0,0,12,0,FALSE,0.0721040324815259
rtfbs,1,0,0,0,8,4,FALSE,0.0646128204107019
rticles,5,1,0,11,0,0,TRUE,0.0996073011649021
rtide,3,0,0,0,12,0,FALSE,0.0803891324736847
rtiff,1,0,0,5,7,0,FALSE,0.0646128204107019
rtika,4,0,0,0,12,0,FALSE,0.0895343702857667
rtimes,5,0,0,0,12,0,FALSE,0.0996073011649021
rtimicropem,13,0,0,7,5,0,FALSE,0.221027051483318
rtip,5,0,0,0,12,0,FALSE,0.0996073011649021
rtk,1,0,0,3,9,0,FALSE,0.0646128204107019
rtkore,2,0,0,6,6,0,FALSE,0.0721040324815259
rtop,2,0,0,0,12,0,FALSE,0.0721040324815259
rtrek,12,0,0,2,7,3,FALSE,0.201422189292113
rtrends,3,0,0,5,7,0,FALSE,0.0803891324736847
rtrim,0,0,0,0,12,0,FALSE,0.0578513797619318
rts,5,0,0,0,12,0,FALSE,0.0996073011649021
rtsdata,9,0,0,5,7,0,FALSE,0.15050530328391
rtson,1,1,0,0,11,0,TRUE,0.0646128204107019
rtsplot,4,0,0,0,12,0,FALSE,0.0895343702857667
rtweet,4,0,0,5,7,0,FALSE,0.0895343702857667
rtype,0,0,0,0,12,0,FALSE,0.0578513797619318
rtypeform,8,0,0,0,12,0,FALSE,0.136063049330599
rubias,10,0,0,5,7,0,FALSE,0.166185636270792
rucm,1,0,0,0,12,0,FALSE,0.0646128204107019
rucrdtw,1,0,0,0,12,0,FALSE,0.0646128204107019
rugarch,11,0,0,7,5,0,FALSE,0.183147410567722
ruimtehol,1,0,0,12,0,0,FALSE,0.0646128204107019
ruin,1,1,0,0,10,0,TRUE,0.0646128204107019
ruler,5,0,0,0,12,0,FALSE,0.0996073011649021
runittotestthat,2,0,0,1,11,0,FALSE,0.0721040324815259
runjags,2,0,0,2,10,0,FALSE,0.0721040324815259
runner,1,0,0,0,12,0,FALSE,0.0646128204107019
runstats,0,0,0,1,9,0,FALSE,0.0578513797619318
rusda,8,0,0,0,12,0,FALSE,0.136063049330599
rusk,6,0,0,0,12,0,FALSE,0.110675716060278
rust,2,0,0,0,12,0,FALSE,0.0721040324815259
ruta,2,0,0,0,12,0,FALSE,0.0721040324815259
ruv,3,0,0,0,12,0,FALSE,0.0803891324736847
rv,0,0,0,0,12,0,FALSE,0.0578513797619318
rvHPDT,1,0,0,12,0,0,FALSE,0.0646128204107019
rvTDT,1,0,0,12,0,0,FALSE,0.0646128204107019
rvalues,0,0,0,0,12,0,FALSE,0.0578513797619318
rvcheck,1,0,0,0,12,0,FALSE,0.0646128204107019
rversions,2,0,0,0,12,0,FALSE,0.0721040324815259
rvertnet,5,0,0,0,12,0,FALSE,0.0996073011649021
rvest,4,0,0,0,12,0,FALSE,0.0895343702857667
rvg,4,0,0,0,12,0,FALSE,0.0895343702857667
rvgtest,0,0,0,12,0,0,FALSE,0.0578513797619318
rviewgraph,1,2,0,0,10,0,TRUE,0.0646128204107019
rvinecopulib,5,0,0,10,2,0,FALSE,0.0996073011649021
rwalkr,3,0,0,0,12,0,FALSE,0.0803891324736847
rwars,1,0,0,0,12,0,FALSE,0.0646128204107019
rwavelet,1,0,0,2,10,0,FALSE,0.0646128204107019
rwc,4,0,0,0,12,0,FALSE,0.0895343702857667
rwfec,1,0,0,2,10,0,FALSE,0.0646128204107019
rworldmap,3,0,0,0,11,1,FALSE,0.0803891324736847
rworldxtra,1,0,0,12,0,0,FALSE,0.0646128204107019
rwt,1,0,0,12,0,0,FALSE,0.0646128204107019
rwty,9,0,0,0,12,0,FALSE,0.15050530328391
rwunderground,5,0,0,0,12,0,FALSE,0.0996073011649021
rxSeq,3,0,0,0,12,0,FALSE,0.0803891324736847
rxylib,1,0,0,5,7,0,FALSE,0.0646128204107019
rym,2,1,0,0,10,0,TRUE,0.0721040324815259
ryouready,3,0,0,0,11,1,FALSE,0.0803891324736847
rysgran,2,0,0,12,0,0,FALSE,0.0721040324815259
rzeit2,7,0,0,5,7,0,FALSE,0.122806306686478
rzmq,0,0,0,0,12,0,FALSE,0.0578513797619318
s2,1,1,0,5,2,4,TRUE,0.0646128204107019
s20x,0,0,0,0,12,0,FALSE,0.0578513797619318
s2dverification,10,0,0,7,5,0,FALSE,0.166185636270792
s4vd,3,0,0,0,12,0,FALSE,0.0803891324736847
sAIC,0,0,0,0,12,0,FALSE,0.0578513797619318
sBF,0,0,0,12,0,0,FALSE,0.0578513797619318
sBIC,9,0,0,2,10,0,FALSE,0.15050530328391
sEparaTe,0,0,0,0,12,0,FALSE,0.0578513797619318
sFFLHD,3,0,0,5,7,0,FALSE,0.0803891324736847
sGMRFmix,5,0,0,0,12,0,FALSE,0.0996073011649021
sNPLS,8,0,0,0,12,0,FALSE,0.136063049330599
sRDA,5,0,0,0,12,0,FALSE,0.0996073011649021
sROC,0,0,0,12,0,0,FALSE,0.0578513797619318
sSDR,2,0,0,0,12,0,FALSE,0.0721040324815259
sValues,2,0,0,0,12,0,FALSE,0.0721040324815259
saasCNV,2,0,0,0,12,0,FALSE,0.0721040324815259
sabre,6,0,0,0,12,0,FALSE,0.110675716060278
sac,0,0,0,12,0,0,FALSE,0.0578513797619318
saccades,1,0,0,12,0,0,FALSE,0.0646128204107019
sadists,3,0,0,0,11,1,FALSE,0.0803891324736847
sads,5,0,0,0,12,0,FALSE,0.0996073011649021
sae,2,0,0,0,12,0,FALSE,0.0721040324815259
sae2,1,0,0,12,0,0,FALSE,0.0646128204107019
saeRobust,11,0,0,0,11,1,FALSE,0.183147410567722
saeSim,6,0,0,0,12,0,FALSE,0.110675716060278
saemix,0,0,0,0,12,0,FALSE,0.0578513797619318
saery,0,0,0,12,0,0,FALSE,0.0578513797619318
safeBinaryRegression,1,0,0,12,0,0,FALSE,0.0646128204107019
safer,3,0,0,0,12,0,FALSE,0.0803891324736847
safetyGraphics,11,1,0,1,9,0,TRUE,0.183147410567722
salesforcer,8,0,0,0,11,1,FALSE,0.136063049330599
salty,3,0,0,0,12,0,FALSE,0.0803891324736847
sambia,7,0,0,0,12,0,FALSE,0.122806306686478
samon,0,0,0,0,12,0,FALSE,0.0578513797619318
sampSurf,6,0,0,0,12,0,FALSE,0.110675716060278
sampleSelection,6,0,0,0,12,0,FALSE,0.110675716060278
sampler,4,0,0,0,12,0,FALSE,0.0895343702857667
samplesize,0,0,0,0,12,0,FALSE,0.0578513797619318
samplesize4surveys,2,0,0,0,12,0,FALSE,0.0721040324815259
samplesizeCMH,0,0,0,0,11,1,FALSE,0.0578513797619318
samplesizelogisticcasecontrol,1,0,0,0,12,0,FALSE,0.0646128204107019
sampling,2,0,0,2,10,0,FALSE,0.0721040324815259
samplingDataCRT,1,0,0,0,12,0,FALSE,0.0646128204107019
samplingEstimates,1,0,0,0,12,0,FALSE,0.0646128204107019
samplingVarEst,0,0,0,0,12,0,FALSE,0.0578513797619318
samplingbook,3,0,0,0,12,0,FALSE,0.0803891324736847
samr,6,0,0,0,12,0,FALSE,0.110675716060278
sand,2,0,0,9,3,0,FALSE,0.0721040324815259
sandwich,1,0,0,0,12,0,FALSE,0.0646128204107019
sanitizers,0,0,0,2,10,0,FALSE,0.0578513797619318
sankey,1,0,0,0,12,0,FALSE,0.0646128204107019
sanon,0,0,0,0,12,0,FALSE,0.0578513797619318
santaR,10,0,0,5,7,0,FALSE,0.166185636270792
sapa,2,0,0,2,10,0,FALSE,0.0721040324815259
sarima,10,0,0,0,12,0,FALSE,0.166185636270792
sars,5,0,0,0,11,1,FALSE,0.0996073011649021
sas7bdat,0,0,0,11,0,1,FALSE,0.0578513797619318
sasMap,3,0,0,5,7,0,FALSE,0.0803891324736847
satellite,3,0,0,0,12,0,FALSE,0.0803891324736847
satscanMapper,5,0,0,0,12,0,FALSE,0.0996073011649021
saturnin,1,0,0,2,10,0,FALSE,0.0646128204107019
saves,0,0,0,11,0,1,FALSE,0.0578513797619318
saws,1,0,0,12,0,0,FALSE,0.0646128204107019
sazedR,6,0,0,5,6,1,FALSE,0.110675716060278
sbart,3,0,0,3,9,0,FALSE,0.0803891324736847
sbfc,4,0,0,2,10,0,FALSE,0.0895343702857667
sbgcop,0,0,0,0,12,0,FALSE,0.0578513797619318
sbioPN,0,0,0,2,10,0,FALSE,0.0578513797619318
sbl,0,0,0,0,12,0,FALSE,0.0578513797619318
sbmSDP,1,0,0,2,10,0,FALSE,0.0646128204107019
sboost,3,0,0,0,11,1,FALSE,0.0803891324736847
sbpiper,9,0,0,0,12,0,FALSE,0.15050530328391
sbrl,2,0,0,2,9,1,FALSE,0.0721040324815259
sbtools,4,0,0,1,11,0,FALSE,0.0895343702857667
scBio,7,0,0,0,12,0,FALSE,0.122806306686478
scPDSI,1,0,0,0,12,0,FALSE,0.0646128204107019
scRNAtools,19,2,0,0,10,0,TRUE,0.365107703239345
scaRabee,3,0,0,12,0,0,FALSE,0.0803891324736847
scagnostics,1,0,0,6,6,0,FALSE,0.0646128204107019
scaleboot,2,0,0,5,7,0,FALSE,0.0721040324815259
scales,6,0,0,5,7,0,FALSE,0.110675716060278
scalpel,6,0,0,0,12,0,FALSE,0.110675716060278
scalreg,1,0,0,0,12,0,FALSE,0.0646128204107019
scam,2,0,0,0,12,0,FALSE,0.0721040324815259
scan,1,0,0,5,7,0,FALSE,0.0646128204107019
scanstatistics,11,0,0,3,8,1,FALSE,0.183147410567722
scape,3,0,0,1,11,0,FALSE,0.0803891324736847
scar,0,0,0,12,0,0,FALSE,0.0578513797619318
scatr,6,0,0,5,7,0,FALSE,0.110675716060278
scatterD3,3,0,0,0,9,3,FALSE,0.0803891324736847
scatterpie,5,0,0,0,12,0,FALSE,0.0996073011649021
scatterplot3d,0,0,0,0,12,0,FALSE,0.0578513797619318
scbursts,2,0,0,0,12,0,FALSE,0.0721040324815259
scclust,1,0,0,0,12,0,FALSE,0.0646128204107019
scdensity,2,1,0,0,10,1,TRUE,0.0721040324815259
scdhlm,1,0,0,0,12,0,FALSE,0.0646128204107019
scenario,0,0,0,0,12,0,FALSE,0.0578513797619318
schoRsch,0,0,0,0,12,0,FALSE,0.0578513797619318
schoenberg,1,0,0,0,12,0,FALSE,0.0646128204107019
scholar,9,0,0,0,12,0,FALSE,0.15050530328391
schoolmath,0,0,0,12,0,0,FALSE,0.0578513797619318
schumaker,0,0,0,0,12,0,FALSE,0.0578513797619318
scico,0,0,0,0,12,0,FALSE,0.0578513797619318
scidb,5,0,0,0,12,0,FALSE,0.0996073011649021
scientoText,2,0,0,0,12,0,FALSE,0.0721040324815259
scifigure,0,0,0,0,12,0,FALSE,0.0578513797619318
scio,0,0,0,6,0,6,FALSE,0.0578513797619318
sciplot,0,0,0,0,12,0,FALSE,0.0578513797619318
sclero,3,0,0,1,11,0,FALSE,0.0803891324736847
scmamp,4,0,0,0,12,0,FALSE,0.0895343702857667
scoper,9,0,0,5,6,1,FALSE,0.15050530328391
scopr,6,0,0,0,12,0,FALSE,0.110675716060278
score,1,0,0,0,12,0,FALSE,0.0646128204107019
scorecard,6,0,0,0,12,0,FALSE,0.110675716060278
scorecardModelUtils,9,5,0,0,7,0,TRUE,0.15050530328391
scorer,1,0,0,1,9,2,FALSE,0.0646128204107019
scoring,0,0,0,0,12,0,FALSE,0.0578513797619318
scoringRules,3,0,0,0,12,0,FALSE,0.0803891324736847
scout,1,0,0,2,10,0,FALSE,0.0646128204107019
scpm,8,0,0,0,12,0,FALSE,0.136063049330599
scraEP,3,0,0,5,7,0,FALSE,0.0803891324736847
scrapeR,2,0,0,12,0,0,FALSE,0.0721040324815259
